__run_id,__done,script_name,rep,wall_seconds,energy_joules,avg_cpu_util_percent,peak_memory_mb
run_54_repetition_0,DONE,optimized_bfs,25,9.318170070648193,36.550000000000004,25.001041666666666,4.046875
run_55_repetition_0,DONE,optimized_bfs,26,9.326425075531006,36.540000000000006,24.613541666666666,3.984375
run_56_repetition_0,DONE,optimized_bfs,27,9.425195932388306,36.540000000000006,24.61237113402062,4.015625
run_57_repetition_0,DONE,optimized_bfs,28,9.318904638290405,36.56,24.74845360824742,4.015625
run_58_repetition_0,DONE,optimized_bfs,29,9.23635983467102,36.540000000000006,24.870526315789473,3.953125
run_59_repetition_0,DONE,optimized_bfs,30,9.428348779678345,36.53000000000001,24.598969072164948,4.0
run_60_repetition_0,DONE,baseline_equilibrium_index,1,5.968509912490845,28.62,24.614285714285714,4.078125
run_61_repetition_0,DONE,baseline_equilibrium_index,2,6.2804179191589355,28.62,24.50151515151515,4.015625
run_62_repetition_0,DONE,baseline_equilibrium_index,3,5.332265138626099,26.0,24.37543859649123,4.125
run_63_repetition_0,DONE,baseline_equilibrium_index,4,6.270488977432251,28.630000000000003,24.542424242424243,3.9375
run_64_repetition_0,DONE,baseline_equilibrium_index,5,6.367531061172485,28.650000000000002,24.261194029850746,4.015625
run_65_repetition_0,DONE,baseline_equilibrium_index,6,6.212012052536011,28.630000000000003,24.934848484848487,4.015625
run_66_repetition_0,DONE,baseline_equilibrium_index,7,6.39557409286499,28.620000000000005,24.48805970149254,4.03125
run_67_repetition_0,DONE,baseline_equilibrium_index,8,5.41697096824646,25.98,24.563793103448276,4.140625
run_68_repetition_0,DONE,baseline_equilibrium_index,9,5.327448129653931,25.990000000000002,24.42982456140351,4.0625
run_69_repetition_0,DONE,baseline_equilibrium_index,10,5.547268867492676,25.980000000000004,24.230508474576272,4.078125
run_70_repetition_0,DONE,baseline_equilibrium_index,11,6.224363088607788,28.610000000000003,24.87121212121212,4.09375
run_71_repetition_0,DONE,baseline_equilibrium_index,12,5.411824941635132,25.98,24.637931034482758,4.046875
run_72_repetition_0,DONE,baseline_equilibrium_index,13,5.434359788894653,25.96,24.720689655172414,3.984375
run_73_repetition_0,DONE,baseline_equilibrium_index,14,6.2767510414123535,28.610000000000003,24.574242424242424,3.953125
run_74_repetition_0,DONE,baseline_equilibrium_index,15,6.1923158168792725,28.62,24.995454545454546,4.015625
run_75_repetition_0,DONE,baseline_equilibrium_index,16,5.983999013900757,28.63,24.547619047619047,4.125
run_76_repetition_0,DONE,baseline_equilibrium_index,17,6.191504716873169,28.630000000000003,24.863636363636363,4.125
run_77_repetition_0,DONE,baseline_equilibrium_index,18,6.360532999038696,28.630000000000003,24.18059701492537,4.0625
run_78_repetition_0,DONE,baseline_equilibrium_index,19,6.375535011291504,28.630000000000003,24.295588235294115,3.96875
run_79_repetition_0,DONE,baseline_equilibrium_index,20,6.278423070907593,28.630000000000003,24.313636363636363,4.078125
run_80_repetition_0,DONE,baseline_equilibrium_index,21,6.166804075241089,28.630000000000003,24.58153846153846,4.09375
run_81_repetition_0,DONE,baseline_equilibrium_index,22,6.322965860366821,28.630000000000003,24.576119402985075,4.03125
run_82_repetition_0,DONE,baseline_equilibrium_index,23,5.340394020080566,25.990000000000002,24.250877192982454,4.078125
run_83_repetition_0,DONE,baseline_equilibrium_index,24,6.259965896606445,28.64,25.015151515151516,4.078125
run_84_repetition_0,DONE,baseline_equilibrium_index,25,5.682715892791748,28.64,24.757377049180327,4.046875
run_85_repetition_0,DONE,baseline_equilibrium_index,26,6.168841123580933,28.6,25.095384615384617,4.203125
run_86_repetition_0,DONE,baseline_equilibrium_index,27,6.196003198623657,28.63,25.12878787878788,4.046875
run_87_repetition_0,DONE,baseline_equilibrium_index,28,5.238458156585693,25.99,24.623214285714287,4.046875
run_88_repetition_0,DONE,baseline_equilibrium_index,29,5.480677127838135,25.96,24.1864406779661,4.015625
run_89_repetition_0,DONE,baseline_equilibrium_index,30,6.303737163543701,28.61,24.62537313432836,4.0625
run_90_repetition_0,DONE,optimized_equilibrium_index,1,5.603111982345581,26.000000000000004,24.493333333333332,4.0
run_91_repetition_0,DONE,optimized_equilibrium_index,2,4.644184827804565,23.330000000000002,24.348000000000003,4.078125
run_92_repetition_0,DONE,optimized_equilibrium_index,3,5.423223972320557,25.99,24.394827586206898,4.078125
run_93_repetition_0,DONE,optimized_equilibrium_index,4,5.200347900390625,26.000000000000004,23.86842105263158,4.0625
run_94_repetition_0,DONE,optimized_equilibrium_index,5,4.834482908248901,25.970000000000002,25.028846153846153,4.046875
run_95_repetition_0,DONE,optimized_equilibrium_index,6,5.157543897628784,25.920000000000005,23.245454545454546,4.03125
run_96_repetition_0,DONE,optimized_equilibrium_index,7,4.872506141662598,25.980000000000004,24.862264150943396,4.078125
run_97_repetition_0,DONE,optimized_equilibrium_index,8,5.182589769363403,25.98,24.829090909090908,4.125
run_98_repetition_0,DONE,optimized_equilibrium_index,9,5.188510894775391,25.970000000000002,23.98392857142857,4.015625
run_99_repetition_0,DONE,optimized_equilibrium_index,10,5.8486127853393555,28.600000000000005,25.016129032258064,4.0
run_100_repetition_0,DONE,optimized_equilibrium_index,11,4.974710941314697,25.98,24.556603773584907,4.046875
run_101_repetition_0,DONE,optimized_equilibrium_index,12,5.424402952194214,25.98,24.639655172413793,4.03125
run_102_repetition_0,DONE,optimized_equilibrium_index,13,5.631444931030273,25.960000000000004,24.82,4.0625
run_103_repetition_0,DONE,optimized_equilibrium_index,14,5.805284023284912,28.620000000000005,24.929032258064513,4.078125
run_104_repetition_0,DONE,optimized_equilibrium_index,15,4.757503032684326,25.98,24.692156862745097,4.046875
run_105_repetition_0,DONE,optimized_equilibrium_index,16,5.114935874938965,25.990000000000002,24.50181818181818,4.09375
run_106_repetition_0,DONE,optimized_equilibrium_index,17,5.530368089675903,25.980000000000004,24.42542372881356,4.046875
run_107_repetition_0,DONE,optimized_equilibrium_index,18,4.977089166641235,25.970000000000002,24.50185185185185,4.015625
run_108_repetition_0,DONE,optimized_equilibrium_index,19,4.748773097991943,25.990000000000002,24.51923076923077,4.140625
run_109_repetition_0,DONE,optimized_equilibrium_index,20,5.058960199356079,25.98,24.75740740740741,4.046875
run_110_repetition_0,DONE,optimized_equilibrium_index,21,5.15293288230896,25.93,23.15090909090909,4.046875
run_111_repetition_0,DONE,optimized_equilibrium_index,22,5.9583580493927,28.62,24.660317460317458,4.15625
run_112_repetition_0,DONE,optimized_equilibrium_index,23,4.7541892528533936,25.990000000000002,24.71923076923077,4.078125
run_113_repetition_0,DONE,optimized_equilibrium_index,24,4.865143060684204,26.000000000000004,24.305660377358492,4.046875
run_114_repetition_0,DONE,optimized_equilibrium_index,25,4.869555950164795,26.0,24.579245283018867,4.09375
run_115_repetition_0,DONE,optimized_equilibrium_index,26,4.774494171142578,25.980000000000004,24.667307692307695,4.109375
run_116_repetition_0,DONE,optimized_equilibrium_index,27,5.55856728553772,25.980000000000004,24.255,4.03125
run_117_repetition_0,DONE,optimized_equilibrium_index,28,5.839529991149902,28.590000000000003,23.861538461538462,4.109375
run_118_repetition_0,DONE,optimized_equilibrium_index,29,5.8617987632751465,28.6,24.75483870967742,4.0
run_119_repetition_0,DONE,optimized_equilibrium_index,30,5.077571153640747,25.990000000000002,24.36,4.015625
run_120_repetition_0,DONE,baseline_floyd_warshall,1,1.5058441162109375,15.41,22.38421052631579,4.0625
run_121_repetition_0,DONE,baseline_floyd_warshall,2,1.5282418727874756,15.4,23.55263157894737,4.078125
run_122_repetition_0,DONE,baseline_floyd_warshall,3,1.8080730438232422,18.09,20.704347826086956,4.015625
run_123_repetition_0,DONE,baseline_floyd_warshall,4,1.5329031944274902,18.09,21.45,4.046875
run_124_repetition_0,DONE,baseline_floyd_warshall,5,1.6140730381011963,15.450000000000001,21.619999999999997,4.078125
run_125_repetition_0,DONE,baseline_floyd_warshall,6,1.6247549057006836,15.420000000000002,20.945,4.09375
run_126_repetition_0,DONE,baseline_floyd_warshall,7,1.4960050582885742,15.39,24.031578947368423,3.984375
run_127_repetition_0,DONE,baseline_floyd_warshall,8,1.634155035018921,15.430000000000001,22.914285714285715,4.125
run_128_repetition_0,DONE,baseline_floyd_warshall,9,1.6324989795684814,15.410000000000002,22.65,4.078125
run_129_repetition_0,DONE,baseline_floyd_warshall,10,1.6345698833465576,15.410000000000002,22.03,4.0
run_130_repetition_0,DONE,baseline_floyd_warshall,11,1.5154047012329102,15.400000000000002,23.68421052631579,4.0625
run_131_repetition_0,DONE,baseline_floyd_warshall,12,1.7451539039611816,18.040000000000003,20.318181818181817,4.078125
run_132_repetition_0,DONE,baseline_floyd_warshall,13,1.620488166809082,15.420000000000002,22.56,4.0625
run_133_repetition_0,DONE,baseline_floyd_warshall,14,1.6294939517974854,15.420000000000002,22.5,4.046875
run_134_repetition_0,DONE,baseline_floyd_warshall,15,1.536604881286621,15.400000000000002,24.125,4.0
run_135_repetition_0,DONE,baseline_floyd_warshall,16,1.6392822265625,15.420000000000002,23.19047619047619,4.0625
run_136_repetition_0,DONE,baseline_floyd_warshall,17,1.5078372955322266,15.41,22.736842105263158,4.0625
run_137_repetition_0,DONE,baseline_floyd_warshall,18,1.731126070022583,18.090000000000003,22.64090909090909,4.046875
run_138_repetition_0,DONE,baseline_floyd_warshall,19,1.512941837310791,15.410000000000002,23.38421052631579,4.09375
run_139_repetition_0,DONE,baseline_floyd_warshall,20,1.6263830661773682,15.420000000000002,22.504761904761907,3.953125
run_140_repetition_0,DONE,baseline_floyd_warshall,21,1.6213908195495605,15.440000000000001,21.82,4.078125
run_141_repetition_0,DONE,baseline_floyd_warshall,22,1.532749891281128,15.420000000000002,22.894736842105264,4.015625
run_142_repetition_0,DONE,baseline_floyd_warshall,23,1.7352771759033203,18.07,21.236363636363635,4.125
run_143_repetition_0,DONE,baseline_floyd_warshall,24,1.6282660961151123,15.420000000000002,23.071428571428573,4.1875
run_144_repetition_0,DONE,baseline_floyd_warshall,25,1.6342742443084717,15.420000000000002,22.02857142857143,4.046875
run_145_repetition_0,DONE,baseline_floyd_warshall,26,1.5219807624816895,15.410000000000002,22.61578947368421,4.0625
run_146_repetition_0,DONE,baseline_floyd_warshall,27,1.6205329895019531,15.420000000000002,21.59,4.0625
run_147_repetition_0,DONE,baseline_floyd_warshall,28,1.5275509357452393,15.430000000000001,22.30526315789474,4.078125
run_148_repetition_0,DONE,baseline_floyd_warshall,29,1.5281319618225098,15.420000000000002,22.294736842105266,4.015625
run_149_repetition_0,DONE,baseline_floyd_warshall,30,1.624575138092041,15.420000000000002,21.580000000000002,4.109375
run_150_repetition_0,DONE,optimized_floyd_warshall,1,1.524501085281372,15.410000000000002,22.647368421052633,4.015625
run_151_repetition_0,DONE,optimized_floyd_warshall,2,1.5131418704986572,15.410000000000002,22.894736842105264,4.03125
run_152_repetition_0,DONE,optimized_floyd_warshall,3,1.6237988471984863,15.410000000000002,22.365000000000002,4.015625
run_153_repetition_0,DONE,optimized_floyd_warshall,4,1.525367021560669,15.420000000000002,23.509999999999998,4.015625
run_154_repetition_0,DONE,optimized_floyd_warshall,5,1.5270802974700928,15.41,22.442105263157895,4.046875
run_155_repetition_0,DONE,optimized_floyd_warshall,6,1.51796293258667,15.410000000000002,22.652631578947368,4.078125
run_156_repetition_0,DONE,optimized_floyd_warshall,7,1.6375799179077148,15.420000000000002,21.8,4.015625
run_157_repetition_0,DONE,optimized_floyd_warshall,8,1.6371960639953613,16.07,32.385000000000005,4.015625
run_158_repetition_0,DONE,optimized_floyd_warshall,9,1.72743821144104,18.060000000000002,20.561904761904763,4.0
run_159_repetition_0,DONE,optimized_floyd_warshall,10,1.6525638103485107,15.420000000000002,22.39047619047619,4.015625
run_160_repetition_0,DONE,optimized_floyd_warshall,11,1.5309240818023682,15.390000000000002,23.152631578947368,4.03125
run_161_repetition_0,DONE,optimized_floyd_warshall,12,1.5299770832061768,15.400000000000002,23.75263157894737,3.953125
run_162_repetition_0,DONE,optimized_floyd_warshall,13,1.5276439189910889,15.420000000000002,22.263157894736842,3.953125
run_163_repetition_0,DONE,optimized_floyd_warshall,14,1.6211159229278564,15.400000000000002,23.975,4.078125
run_164_repetition_0,DONE,optimized_floyd_warshall,15,1.526503086090088,15.400000000000002,23.342105263157894,4.015625
run_165_repetition_0,DONE,optimized_floyd_warshall,16,1.6338398456573486,15.390000000000002,23.39,4.015625
run_166_repetition_0,DONE,optimized_floyd_warshall,17,1.5162968635559082,15.39,25.07894736842105,4.046875
run_167_repetition_0,DONE,optimized_floyd_warshall,18,1.5232110023498535,15.440000000000001,23.189473684210526,3.953125
run_168_repetition_0,DONE,optimized_floyd_warshall,19,1.5280601978302002,15.370000000000001,24.7,3.953125
run_169_repetition_0,DONE,optimized_floyd_warshall,20,1.4300107955932617,15.39,23.16111111111111,4.046875
run_170_repetition_0,DONE,optimized_floyd_warshall,21,1.6532888412475586,15.410000000000002,23.34285714285714,4.015625
run_171_repetition_0,DONE,optimized_floyd_warshall,22,1.5305891036987305,18.01,22.785,3.953125
run_172_repetition_0,DONE,optimized_floyd_warshall,23,1.5145421028137207,15.379999999999999,24.7,3.9375
run_173_repetition_0,DONE,optimized_floyd_warshall,24,1.4242420196533203,15.4,24.049999999999997,4.015625
run_174_repetition_0,DONE,optimized_floyd_warshall,25,1.647341012954712,15.410000000000002,22.505000000000003,4.015625
run_175_repetition_0,DONE,optimized_floyd_warshall,26,1.6374142169952393,18.05,20.976190476190474,3.921875
run_176_repetition_0,DONE,optimized_floyd_warshall,27,1.6294589042663574,15.420000000000002,23.335,4.046875
run_177_repetition_0,DONE,optimized_floyd_warshall,28,1.528045892715454,15.400000000000002,23.026315789473685,4.0
run_178_repetition_0,DONE,optimized_floyd_warshall,29,1.6349799633026123,15.410000000000002,22.565,4.078125
run_179_repetition_0,DONE,optimized_floyd_warshall,30,1.6245660781860352,15.400000000000002,24.365000000000002,3.953125
run_180_repetition_0,DONE,baseline_knapsack,1,165.46187901496887,448.37999999999835,25.27023737066342,3.953125
run_181_repetition_0,DONE,baseline_knapsack,2,165.25008010864258,448.3799999999984,25.268921389396713,4.015625
run_182_repetition_0,DONE,baseline_knapsack,3,165.006765127182,448.3899999999984,25.291214154972547,4.015625
run_183_repetition_0,DONE,baseline_knapsack,4,165.1148488521576,448.3699999999984,25.27390243902439,3.9375
run_184_repetition_0,DONE,baseline_knapsack,5,166.98777508735657,453.66999999999837,25.29770808202654,4.140625
run_185_repetition_0,DONE,baseline_knapsack,6,166.57116675376892,451.0299999999984,25.294437726723096,4.03125
run_186_repetition_0,DONE,baseline_knapsack,7,164.68392181396484,445.73999999999836,25.240489296636085,4.015625
run_187_repetition_0,DONE,baseline_knapsack,8,165.49871706962585,448.37999999999835,25.28132603406326,4.03125
run_188_repetition_0,DONE,baseline_knapsack,9,167.47778487205505,453.64999999999833,25.267528562838244,4.015625
run_189_repetition_0,DONE,baseline_knapsack,10,165.27812719345093,448.3799999999984,25.260681679853928,4.109375
run_190_repetition_0,DONE,baseline_knapsack,11,166.9367389678955,453.66999999999837,25.28009650180941,4.0
run_191_repetition_0,DONE,baseline_knapsack,12,164.6155469417572,445.7499999999984,25.272538226299694,4.015625
run_192_repetition_0,DONE,baseline_knapsack,13,165.25110912322998,448.3899999999984,25.28641072516758,4.015625
run_193_repetition_0,DONE,baseline_knapsack,14,165.30827283859253,448.35999999999837,25.28878732480195,4.015625
run_194_repetition_0,DONE,baseline_knapsack,15,165.0190041065216,448.3899999999984,25.264673581452108,4.03125
run_195_repetition_0,DONE,baseline_knapsack,16,165.0145971775055,448.3799999999984,25.291153142159853,4.015625
run_196_repetition_0,DONE,baseline_knapsack,17,165.08922791481018,448.3899999999984,25.271341463414632,4.03125
run_197_repetition_0,DONE,baseline_knapsack,18,165.1463680267334,448.3799999999984,25.26920731707317,4.03125
run_198_repetition_0,DONE,baseline_knapsack,19,165.20129203796387,448.7399999999984,25.31280487804878,3.953125
run_199_repetition_0,DONE,baseline_knapsack,20,164.66416788101196,445.7499999999984,25.24238532110092,3.953125
run_200_repetition_0,DONE,baseline_knapsack,21,164.47156405448914,445.7199999999984,25.259706062461724,4.015625
run_201_repetition_0,DONE,baseline_knapsack,22,164.93856620788574,448.3899999999984,25.288217338217336,4.09375
run_202_repetition_0,DONE,baseline_knapsack,23,164.7705569267273,445.7499999999984,25.26888753056235,4.0
run_203_repetition_0,DONE,baseline_knapsack,24,166.22759890556335,451.0199999999984,25.23944343617665,4.015625
run_204_repetition_0,DONE,baseline_knapsack,25,165.0251259803772,448.34999999999843,25.30298962782184,4.015625
run_205_repetition_0,DONE,baseline_knapsack,26,164.80807995796204,448.3799999999984,25.277642028100182,4.0
run_206_repetition_0,DONE,baseline_knapsack,27,165.2730827331543,448.3799999999984,25.260572821450335,4.09375
run_207_repetition_0,DONE,baseline_knapsack,28,165.04017210006714,448.3699999999984,25.279499694935936,4.046875
run_208_repetition_0,DONE,baseline_knapsack,29,165.22235417366028,448.40999999999843,25.271358927483245,4.078125
run_209_repetition_0,DONE,baseline_knapsack,30,164.8346230983734,448.3699999999984,25.28796579108125,4.046875
run_210_repetition_0,DONE,optimized_knapsack,1,0.5491859912872314,15.430000000000001,22.081818181818182,4.078125
run_211_repetition_0,DONE,optimized_knapsack,2,0.5376989841461182,12.780000000000001,23.8,4.125
run_212_repetition_0,DONE,optimized_knapsack,3,0.5430006980895996,12.75,23.259999999999998,3.96875
run_213_repetition_0,DONE,optimized_knapsack,4,0.549293041229248,12.760000000000002,24.54,4.09375
run_214_repetition_0,DONE,optimized_knapsack,5,0.5389938354492188,12.760000000000002,22.880000000000003,4.0625
run_215_repetition_0,DONE,optimized_knapsack,6,0.5456902980804443,12.75,24.19,4.078125
run_216_repetition_0,DONE,optimized_knapsack,7,0.5464329719543457,12.75,23.64,4.1875
run_217_repetition_0,DONE,optimized_knapsack,8,0.54494309425354,12.760000000000002,22.66,4.046875
run_218_repetition_0,DONE,optimized_knapsack,9,0.551414966583252,12.770000000000001,22.259999999999998,4.09375
run_219_repetition_0,DONE,optimized_knapsack,10,0.5595760345458984,12.74,22.759999999999998,3.953125
run_220_repetition_0,DONE,optimized_knapsack,11,0.545785665512085,12.770000000000001,22.1,4.0625
run_221_repetition_0,DONE,optimized_knapsack,12,0.5412130355834961,12.760000000000002,22.94,4.0625
run_222_repetition_0,DONE,optimized_knapsack,13,0.5414469242095947,12.75,23.880000000000003,4.078125
run_223_repetition_0,DONE,optimized_knapsack,14,0.5492982864379883,12.760000000000002,22.03,4.078125
run_224_repetition_0,DONE,optimized_knapsack,15,0.5563440322875977,12.740000000000002,24.009999999999998,4.078125
run_225_repetition_0,DONE,optimized_knapsack,16,0.5412881374359131,12.780000000000001,23.09,4.171875
run_226_repetition_0,DONE,optimized_knapsack,17,0.6421337127685547,15.410000000000002,19.036363636363635,4.15625
run_227_repetition_0,DONE,optimized_knapsack,18,0.5538496971130371,12.760000000000002,23.69,4.046875
run_228_repetition_0,DONE,optimized_knapsack,19,0.6463427543640137,15.430000000000001,21.29090909090909,4.046875
run_229_repetition_0,DONE,optimized_knapsack,20,0.637249231338501,15.410000000000002,20.345454545454547,3.96875
run_230_repetition_0,DONE,optimized_knapsack,21,0.5510759353637695,12.76,22.75,3.96875
run_231_repetition_0,DONE,optimized_knapsack,22,0.6404249668121338,15.430000000000001,21.245454545454546,4.09375
run_232_repetition_0,DONE,optimized_knapsack,23,0.5472712516784668,12.75,24.529999999999998,4.09375
run_233_repetition_0,DONE,optimized_knapsack,24,0.5589120388031006,12.760000000000002,22.080000000000002,4.046875
run_234_repetition_0,DONE,optimized_knapsack,25,0.5530149936676025,12.760000000000002,22.69,4.015625
run_235_repetition_0,DONE,optimized_knapsack,26,0.545543909072876,12.760000000000002,21.7,4.09375
run_236_repetition_0,DONE,optimized_knapsack,27,0.5473189353942871,12.780000000000001,23.56,4.0625
run_237_repetition_0,DONE,optimized_knapsack,28,0.5590379238128662,12.760000000000002,23.4,4.171875
run_238_repetition_0,DONE,optimized_knapsack,29,0.5527608394622803,12.770000000000001,21.98,4.125
run_239_repetition_0,DONE,optimized_knapsack,30,0.5489661693572998,12.770000000000001,23.35,4.0625
run_240_repetition_0,DONE,baseline_max_subarray,1,24.70041298866272,76.14,25.135341365461848,4.109375
run_241_repetition_0,DONE,baseline_max_subarray,2,24.64789390563965,76.12000000000002,25.14516129032258,4.078125
run_242_repetition_0,DONE,baseline_max_subarray,3,24.714908123016357,78.79,25.122088353413652,3.921875
run_243_repetition_0,DONE,baseline_max_subarray,4,24.44288182258606,76.15000000000002,25.182113821138213,4.078125
run_244_repetition_0,DONE,baseline_max_subarray,5,24.663415908813477,78.8,25.091129032258067,4.078125
run_245_repetition_0,DONE,baseline_max_subarray,6,24.663288116455078,78.8,25.111646586345383,4.015625
run_246_repetition_0,DONE,baseline_max_subarray,7,24.62417197227478,78.81,25.129718875502007,4.0625
run_247_repetition_0,DONE,baseline_max_subarray,8,24.611632823944092,76.16000000000001,25.166129032258063,4.03125
run_248_repetition_0,DONE,baseline_max_subarray,9,24.39025592803955,76.14000000000001,25.10528455284553,4.078125
run_249_repetition_0,DONE,baseline_max_subarray,10,24.44113302230835,76.12,25.159756097560976,4.0625
run_250_repetition_0,DONE,baseline_max_subarray,11,24.627132892608643,76.14,25.0375,4.046875
run_251_repetition_0,DONE,baseline_max_subarray,12,24.612059116363525,76.13000000000001,25.19516129032258,4.078125
run_252_repetition_0,DONE,baseline_max_subarray,13,24.136512994766235,76.14000000000001,25.154732510288067,4.0
run_253_repetition_0,DONE,baseline_max_subarray,14,24.67155909538269,76.13000000000001,25.15140562248996,4.09375
run_254_repetition_0,DONE,baseline_max_subarray,15,24.596251010894775,76.13000000000001,25.166935483870965,4.015625
run_255_repetition_0,DONE,baseline_max_subarray,16,24.639493942260742,78.79,25.122177419354838,4.015625
run_256_repetition_0,DONE,baseline_max_subarray,17,24.72780418395996,78.78,25.19116465863454,4.046875
run_257_repetition_0,DONE,baseline_max_subarray,18,24.54049515724182,76.16000000000001,25.038866396761136,4.03125
